1157;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 02.04.2022 ; 13:40 ;219883;" N 53° 29' 11"" ";" E 008° 28' 04"" "; 02.04.2022 ; 14:23 ;219912;1;" """"";
1158;" N 53° 29' 11"" ";" E 008° 28' 04"" "; 02.04.2022 ; 14:23 ;219912;" N 51° 14' 29"" ";" E 006° 44' 07"" "; 02.04.2022 ; 18:00 ;220250;1;" """"";
1159;" N 51° 14' 29"" ";" E 006° 44' 07"" "; 02.04.2022 ; 19:07 ;220250;" N 51° 13' 41"" ";" E 006° 46' 34"" "; 02.04.2022 ; 19:26 ;220258;0;" """"";
1160;" N 51° 13' 41"" ";" E 006° 46' 34"" "; 02.04.2022 ; 21:25 ;220258;" N 51° 14' 30"" ";" E 006° 44' 06"" "; 02.04.2022 ; 21:57 ;220265;1;" """"";
1161;" N 51° 14' 30"" ";" E 006° 44' 06"" "; 02.04.2022 ; 21:58 ;220265;" N 51° 14' 30"" ";" E 006° 44' 05"" "; 02.04.2022 ; 21:58 ;220265;1;" """"";
1162;" N 51° 14' 30"" ";" E 006° 44' 06"" "; 03.04.2022 ; 14:52 ;220265;" N 51° 22' 09"" ";" E 006° 46' 31"" "; 03.04.2022 ; 15:15 ;220286;1;" """"";
1163;" N 51° 22' 09"" ";" E 006° 46' 31"" "; 03.04.2022 ; 15:51 ;220286;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 03.04.2022 ; 19:06 ;220646;1;" """"";
1164;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 04.04.2022 ; 06:00 ;220646;" N 53° 34' 30"" ";" E 008° 21' 43"" "; 04.04.2022 ; 06:16 ;220647;1;" """"";
1165;" N 53° 34' 30"" ";" E 008° 21' 43"" "; 04.04.2022 ; 06:57 ;220647;" N 53° 34' 38"" ";" E 008° 21' 30"" "; 04.04.2022 ; 06:59 ;220647;1;" """"";
1166;" N 53° 34' 38"" ";" E 008° 21' 30"" "; 04.04.2022 ; 07:11 ;220647;" N 53° 34' 22"" ";" E 008° 21' 49"" "; 04.04.2022 ; 07:17 ;220649;1;" """"";
1167;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 04.04.2022 ; 07:56 ;220649;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 04.04.2022 ; 08:05 ;220649;0;" """"";
1168;" N 53° 34' 23"" ";" E 008° 21' 50"" "; 04.04.2022 ; 17:53 ;220649;" N 53° 34' 31"" ";" E 008° 21' 42"" "; 04.04.2022 ; 17:56 ;220649;0;" """"";
1169;" N 53° 34' 31"" ";" E 008° 21' 43"" "; 04.04.2022 ; 18:33 ;220649;" N 53° 34' 22"" ";" E 008° 21' 50"" "; 04.04.2022 ; 18:34 ;220649;0;" """"";
